1.077265117216829360e+01,1.809204060585357910e+12
9.776662252701498801e+00,2.520270378990785000e+14
4.243686354102875313e+00,1.354648543844140172e+08
9.920458373652349948e+00,8.552660056216905974e+20
1.018069062982307926e+01,2.736176159161517188e+14
1.738972633745585838e+01,1.392090291748209120e+17
9.422917105656631875e+00,3.413999460873835938e+13
1.090464202700083796e+01,3.336134388644992800e+16
9.895864690884270232e+00,4.509197108383792640e+18
6.493965887141404103e+00,6.351488950619744301e+09
1.342846844354506075e+01,1.732387581844760938e+13
1.225579909806032219e+01,2.964849638258110976e+18
1.237309584112914074e+01,7.044985302088322266e+12
7.271837635615783668e+00,7.550618046491799927e+10
1.420838293280829845e+01,2.334584894118242880e+17
5.794446811623156890e+00,3.546565610757738495e+10
1.176057128140081076e+01,5.118802128880632320e+17
1.657136687742993786e+01,2.044460857508316928e+18
7.028391024607934412e+00,1.229623766141838837e+11
8.301106811191683477e+00,7.435814452001271484e+12
1.029895409526292305e+01,1.080536058928733000e+15
8.489573037651402032e+00,2.123871585514317578e+13
5.348009706801601482e+00,3.017280020625634766e+11
1.020568892441808195e+01,5.776460627323944800e+16
6.813088858821685356e+00,4.356630875836122559e+12
1.142077729190554436e+01,6.311945600546032000e+16
7.241727297298590216e+00,7.335735441706958413e+07
1.464980321505261784e+01,3.579340907214483456e+18
7.650240122991288416e+00,3.914380397531207031e+13
9.033815451382972483e+00,2.782192826833989500e+15
1.244055165210900959e+01,5.010546971198538750e+14
6.307407050698134121e+00,2.880749038788485527e+09
1.068237980381238827e+01,3.026137564364390234e+13
1.392142826284728407e+01,1.541815913369298534e+19
5.177550296316317358e+00,7.753183509009159180e+12
1.055390157559691211e+01,6.360926396988186719e+13
1.077964838274527004e+01,2.674765718065607360e+17
1.234546861533193152e+01,5.535557733109120800e+16
6.289147867365754152e+00,6.872087173668681335e+10
6.038630160747171516e+00,2.469070442586831665e+10
1.156582469685069370e+01,4.894483372545626880e+17
1.089095401969955823e+01,1.014860515952657200e+16
1.075147855103762851e+01,9.271503313835883233e+20
1.103934462849092668e+01,1.164710919201829688e+13
7.959925835264527905e+00,9.166847122606306250e+13
1.069676109148301002e+01,4.077351531909243750e+13
1.087921741989604385e+01,7.632607500181386719e+12
7.856945745920896229e+00,3.121786024631983887e+12
1.559732353343427036e+01,4.016387651707958067e+19
1.142149876273536258e+01,1.670828222480007771e+23
6.426089508392053951e+00,6.310348601276577759e+10
1.196966082590148872e+01,1.412527699482278320e+13
7.075954989318035793e+00,3.595528160930136719e+12
1.236125381122735689e+01,1.069262439987712555e+11
1.347578673702221153e+01,1.457356132035356160e+17
7.537953044944869063e+00,1.938228469538635010e+12
1.289012838773296465e+01,9.226364823878404096e+18
1.123834278080949467e+01,9.926522401744774400e+17
1.246618047998346945e+01,1.637064304829305250e+15
1.569037894796184318e+01,8.595852868666161152e+18
9.263835651991389142e+00,5.602696644579620361e+11
7.738791506927531039e+00,3.024299747299955368e+09
7.331456711123429670e+00,7.478249277108122070e+12
7.552569145103685599e+00,8.703123487698439360e+08
9.768694871757688247e+00,1.267136790105595312e+13
1.102345592444993194e+01,4.785472191774324219e+12
1.083007239799005639e+01,3.447399414650922400e+16
1.248154974710807252e+01,1.712802409523535938e+21
1.003900567563372093e+01,1.062670585129631042e+11
1.436060223147195103e+01,2.203892433037433594e+13
9.206029500286131650e+00,2.339340864087989062e+13
1.816050749976885470e+01,3.259756666895407776e+21
1.187700204329501830e+01,3.839477030518978400e+16
7.428527330751152569e+00,9.718374464095219421e+10
6.787322505816662854e+00,1.177167258398290100e+11
1.144741724572955555e+01,3.972013698426478400e+16
9.329611644022447692e+00,3.258232544647938400e+16
1.214200148227627629e+01,1.413419644362032166e+11
1.141971287372063415e+01,4.528249945986140625e+14
9.781513262029381650e+00,5.643055724495755000e+14
7.459618845794785180e+00,6.103442492958809853e+09
5.455458325942405651e+00,8.868280028767182500e+14
8.660455143798936106e+00,3.672059628841975708e+11
1.256919638297041786e+01,3.222034151333286000e+16
1.064228123239061219e+01,2.459778452814350000e+16
6.262783663864036399e+00,3.956384036803231239e+09
1.051954277755354639e+01,1.056048451640644836e+10
1.115595213918651041e+01,1.867356030747737812e+14
7.348427691396601347e+00,5.801086018339793750e+14
1.046117531783658450e+01,8.069660356057259375e+13
1.017462615533800019e+01,2.139052799770753174e+12
6.571089106508130939e+00,6.575449818848674219e+13
1.107336208104485031e+01,2.848012014631912500e+14
1.168235357910470285e+01,3.281460844019225625e+14
1.324915372952583148e+01,3.942579262411597440e+17
1.316140615610470910e+01,1.375661259013862195e+19
5.866991896128727291e+00,1.001056687782341600e+17
7.186524880254632208e+00,1.247339437149250625e+14
1.154510580162597932e+01,5.603870141925113856e+18
1.154135785273662584e+01,2.538224796716753438e+14
1.154514305891814274e+01,1.129990246446434961e+13
2.155819447196416405e+01,3.853849573301856189e+24
1.171267153207950074e+01,1.415862372433450400e+16
1.340669692054179762e+01,3.410516748984710625e+14
1.286200529047960650e+01,2.589900975951674800e+16
1.195417375391739334e+01,1.324512232671796640e+17
9.054192266078963769e+00,3.174948235640922500e+14
1.227690766147980206e+01,4.741405403996206080e+17
7.681524356387284591e+00,1.344427958345261328e+13
9.289544179779973376e+00,2.791985568853155273e+12
8.543909356512690678e+00,6.029816977718560791e+11
1.024562241815896790e+01,2.973792735806578979e+11
1.694397570002052689e+01,1.164989458439928052e+25
4.398204422224756271e+00,3.577209128510242462e+09
1.205878057112354007e+01,3.858984788386981000e+15
5.161852386431045048e+00,5.775324014933021367e+07
8.584204402631700148e+00,6.368679112940418499e+20
1.326685179090209843e+01,2.659882143020913125e+14
1.019284005728638753e+01,2.717531903983360156e+13
6.766765666212081420e+00,4.564317347499623047e+12
7.854088872220095219e+00,1.214098668798675938e+14
1.203879324680402796e+01,4.478933137588482560e+18
7.808900104848589763e+00,1.553083645860775040e+17
1.064937576874592473e+01,1.849792943655769200e+16
1.013671551971144069e+01,5.638104597841380615e+11
8.045198957182549293e+00,1.039192298993751709e+12
1.643183226797597740e+01,5.928045949809786880e+20
1.190175706695403335e+01,2.662648111431219675e+21
3.924572240027178083e+00,2.915740658174034324e+05
1.055936294430828326e+01,1.008426277098789504e+18
8.014640605694836495e+00,1.344334302126550977e+13
1.255730000438867222e+01,6.145925084895569920e+18
7.622437784701897812e+00,1.130459154699601074e+12
9.655790675599302375e+00,7.762366706392839355e+11
1.151496183694137088e+01,4.535573323508231040e+17
1.259726558251036366e+01,2.215157222716521216e+18
6.399110778832671542e+00,6.157647906745085156e+13
8.996496292477154100e+00,3.005056265844946875e+13
8.575164066517132255e+00,3.833191317121968994e+11
8.040012302278864098e+00,4.167680385582640171e+08
1.529636272084329107e+01,1.317078236092814590e+21
1.121494513288286754e+01,3.499441557103310000e+16
6.217348136994864660e+00,3.819262957655426860e+08
1.275358584116432858e+01,2.357710393252456000e+15
1.636646859103790064e+01,4.985782512929498112e+18
1.309739578165343943e+01,1.622578402750000781e+13
5.441890102137959317e+00,1.969427337407543659e+08
8.547297781401246297e+00,1.471820721088782120e+10
1.380073344755986753e+01,4.079478101822924000e+16
7.876991603143657983e+00,4.123428652542269135e+10
1.133145828443868552e+01,2.000083138346475830e+11
1.232390216028801078e+01,4.710511398190606451e+21
7.219208585265750600e+00,1.708512125865207250e+15
9.821423931814599939e+00,1.581617324677640137e+12
2.761979797927818225e-01,4.446652249931558967e+06
6.926837075997130277e+00,6.348263450362320312e+12
9.242295545820519820e+00,6.756347683234984800e+16
6.256650454105451509e+00,9.991430068594158888e+08
1.489723391179490619e+01,3.045177837986951725e+21
5.709575866118101750e+00,1.697559783139709234e+09
8.679866539909049550e+00,5.708923893855254173e+09
1.039222173185827458e+01,4.090384845267809600e+16
1.432381986719834543e+01,3.185601274416538845e+21
5.692413546461681406e+00,2.432871097075402880e+17
1.348949125646487879e+01,1.944835404587298125e+14
1.003069918305876129e+01,1.706241019813575400e+16
7.055474046856147652e+00,5.737522110937887573e+10
1.138631042278981198e+01,4.261257293058478080e+17
1.059717908672040920e+01,1.177887489900375061e+11
8.199349368523616732e+00,3.385670525472358227e+09
1.020940625497005705e+01,3.501810719479427246e+12
8.844059209414719902e+00,3.853701873992120312e+13
1.034055203575374371e+01,1.021986202786619141e+13
1.198639202356313938e+01,6.712028785614442240e+17
1.475805044843605529e+01,1.558804812317725557e+21
6.286553503519453301e+00,5.260830303713920898e+12
1.639910012396880035e+01,1.447186869720479710e+24
4.143736601432494560e+00,2.404446611189771652e+10
9.544644714893250281e+00,6.571853878178511810e+10
1.176495161945372914e+01,2.949935428232636416e+19
1.084297560320509746e+01,3.463034791405706641e+13
8.131901440538218395e+00,1.361075522265922500e+15
9.375633248928174623e+00,8.762339578094636800e+17
8.520997196023500919e+00,1.947738357185365938e+14
8.231905729167365848e+00,8.907695477441260815e+08
1.254880629106307310e+01,1.604618460933197500e+14
1.107104645789514130e+01,5.770540621328393216e+18
7.921271214218037926e+00,1.373720739494009521e+12
1.269879962629975267e+01,8.622859019452076800e+16
1.092189856262982772e+01,1.452861077874051520e+17
1.243858635651688083e+01,2.073661612908574464e+18
1.188888652577083604e+01,5.640361538782757600e+16
7.513014967233782926e+00,4.788998998987213745e+11
8.319456879409091954e+00,1.287393583596300537e+12
1.224188081536978601e+01,3.689019249647341568e+18
1.183111079630039519e+01,2.612819551659589760e+17
9.937295218107555783e+00,4.562733755656202344e+13
1.035198214992634647e+01,3.233060865988876160e+17
1.383299468736527515e+01,2.383513908995742720e+17
8.225285833492510079e+00,4.201684091826510620e+10
1.164129214351011399e+01,6.792992817053235938e+13
9.393422042698317043e+00,2.027291716952359924e+11
9.346956390318339913e+00,1.279646925232677539e+13
1.329633055596157121e+01,2.898063195310884127e+20
1.247624904696408876e+01,2.735935524717287500e+14
1.244052890800191591e+01,9.887670948846014400e+16
1.391643642146298632e+01,1.187812059538027000e+16
1.006301152489827722e+01,5.762090376006817188e+13
1.204585891388489216e+01,1.684025684962013672e+12
9.069199730219631661e+00,1.002304255429643555e+13
1.097249905746532583e+01,5.297909253778601875e+14
9.609570836896946133e+00,2.837236943076777500e+15
1.029098789497815503e+01,1.654704764200943500e+15
1.178547107631074020e+01,6.490282219836861328e+12
7.545337950299582985e+00,1.194618273649863250e+15
1.627716182705638204e+01,2.423415148418726625e+20
6.981947855500894029e+00,1.904031397020508789e+12
6.357434161636803083e+00,1.571571239123410034e+11
1.347433262050020275e+01,1.129185750141474400e+16
1.237498808188880872e+01,1.034151568015445120e+17
1.187235945115646629e+01,1.777202795596214080e+17
1.188503652779284003e+01,2.947627509471912231e+11
9.963259681459256001e+00,8.878840294774812500e+12
7.308236885542505945e+00,2.408715586698025208e+11
1.022741367458117878e+01,1.775021111295365250e+15
7.968514865463665053e+00,5.359427178592898000e+15
1.292535920025325424e+01,8.205625364574070000e+14
9.558827855493584380e+00,5.051075759468996094e+12
7.523508409622465365e+00,7.898706039206480408e+10
9.035842475041020450e+00,2.871461445561307373e+11
1.123879436282687294e+01,3.593103023777936250e+14
8.308826341588076758e+00,8.389764318436513750e+14
7.533338813300705539e+00,3.130324100245334148e+09
1.073106163447573635e+01,1.361226157678141400e+16
1.073489971332616832e+01,3.870070967499430084e+10
8.479170473886611603e+00,3.985308299774741211e+11
8.586885083145030961e+00,1.986851007630837402e+12
1.069614981207290860e+01,2.254839111299313664e+19
5.655746975508027852e+00,7.847162595722817421e+09
5.777608676870334747e+00,9.565413851051087840e+04
7.844667336242691746e+00,2.011022518692511693e+07
9.359658544864458918e+00,8.253407348444029688e+13
1.093272269679401454e+01,6.217990405092617600e+16
1.442606865084865575e+01,1.610417413924829594e+19
1.257297886960605737e+01,1.136745688910090720e+17
9.520184410109719053e+00,9.907605014043632000e+16
9.942951376291933485e+00,8.483066842348338867e+12
6.992411906086573481e+00,1.269767197413742344e+14
9.944460592022830170e+00,1.211329688155383110e+10
9.134024083239584257e+00,1.878855611184472351e+11
1.096815568101426841e+01,3.283630895971334839e+10
7.518307169343031227e+00,3.253867340582559814e+11
1.155803954272351675e+01,4.139078237353066000e+15
1.459821673900773220e+01,4.736263272212676608e+18
9.673719554629427009e+00,1.828115496249571250e+14
1.120513516629682371e+01,1.032602037801055859e+13
1.207043197513333865e+01,4.861661330270713000e+15
8.796338584342491274e+00,2.733188969664594173e+09
1.067227744543125034e+01,3.313929998738369536e+18
1.003777720234538506e+01,4.224620720598505469e+13
1.029302829564649535e+01,2.316069102421239062e+13
7.680970648433600445e+00,3.238011826811289200e+16
1.007353052277682792e+01,1.625610681931686401e+11
1.149399487373634976e+01,5.607941260696173828e+12
1.435343082338512488e+01,2.037046634655110250e+15
1.287781247825562048e+01,5.092520560590796800e+16
1.645954737253466860e+01,1.316972179176752939e+21
7.697957311335851927e+00,2.051382297925709062e+14
1.261696191016203450e+01,2.286852263467401200e+23
1.055002601721505506e+01,1.000929632246394157e+09
1.656940879965301860e+01,4.747802641882464387e+21
7.575105143934545815e+00,6.701381174650482941e+10
7.480834473457671940e+00,4.655572325721898651e+10
8.201822063667933094e+00,1.611737940603367310e+11
3.628312827070579338e+00,3.032037389871427324e+06
8.422734934957716746e+00,2.533014320975726720e+17
7.722602015338906334e+00,3.988975451961630625e+14
1.045118135942862381e+01,6.862590651314342500e+14
1.102526792733147865e+01,6.239103011047322624e+18
1.562851251764765870e+01,2.146444123116010500e+15
1.285127151455815131e+01,2.473029111822140625e+13
8.269289033012791279e+00,1.605465506971333921e+07
7.304755985954926700e+00,1.661816912403743935e+10
1.147575751451951653e+01,1.222725556313062400e+16
6.039300378938073699e+00,1.629142708348968201e+11
1.549437629756306123e+01,3.512840687101121331e+19
1.353832036216386214e+01,6.034127417694503125e+13
8.592473043685885159e+00,1.796492003258453000e+15
4.860596412727367976e+00,3.503788224643269348e+10
1.406161712249623896e+01,6.640457721201745101e+19
9.656380464242145578e+00,1.424270501864605427e+09
1.371344893592038616e+01,2.638073929842101760e+18
5.216717023616898707e+00,1.362722701576704718e+07
8.201874931138680935e+00,6.123366654170605469e+11
1.001573109915455007e+01,6.169469929850686000e+15
1.014094178129422552e+01,5.545526830699332500e+14
8.649803585562269248e+00,9.828183156079502869e+10
1.186854979704249580e+01,1.055605748566850200e+16
6.797138711852216630e+00,4.086576628465925902e+07
9.572861544936118960e+00,1.024411818721401120e+17
1.036088689513569605e+01,1.454432949896878438e+14
1.154331650217624805e+01,4.358546909257951744e+18
1.213484463426667048e+01,7.352538091351750000e+14
6.626073724486392535e+00,1.228235168544651794e+10
5.397657487793132702e+00,2.484946772826947272e+08
1.383303046569552741e+01,9.921711957712234086e+19
1.099694203593877440e+01,2.520427795187907812e+13
7.754540390330339150e+00,1.298487079004068125e+14
1.465345592656756857e+01,2.688513972385501440e+17
1.034702390287857554e+01,3.440923510078382492e+09
1.353789155219147844e+01,9.354523572780142000e+15
1.020255544423032745e+01,3.073335050022530518e+11
1.618224377464596131e+01,6.955445323783605453e+19
1.526602252732961418e+01,7.181871285525742000e+15
9.253107554562779669e+00,1.406974921156392200e+16
1.291471285286306525e+01,4.770002284495796800e+16
1.193612784875544364e+01,4.009397826851138500e+15
1.410589467259704577e+01,4.566573457355273011e+19
7.105229618259686575e+00,2.407159128139622500e+14
1.205815437999531881e+01,1.316652445887513400e+16
1.317527346054876247e+01,1.357040813969933000e+15
4.723781540730657369e+00,1.509166705660252192e+05
6.450224462002674741e+00,3.259657970906789780e+09
3.882303466719697838e+00,2.897868685384313762e+07
9.191779496666326210e+00,9.143426725730412500e+13
1.215262676738788628e+01,2.262190476268033000e+15
1.450707115628808452e+01,1.234635781884608512e+20
1.022228434125932495e+01,9.548515210767564453e+12
1.488584663671387531e+01,3.015158280694919680e+18
5.859695625355326065e+00,7.466657399817404688e+13
4.889852681934535816e+00,6.858875080009246063e+10
9.833356903310143338e+00,1.210501797960764219e+14
1.115219634681792193e+01,6.552571455491217969e+13
9.901915755717720202e+00,4.455591139402010742e+12
3.797673699880370179e+00,6.030892756160153076e+06
9.732639881461635056e+00,5.523187727227104492e+12
6.086591498485439899e+00,8.997031068494720703e+12
1.200901764649011483e+01,3.556109102566861000e+15
1.109979473829054442e+01,6.640934991087453613e+11
7.180360641017934142e+00,3.487249374479705200e+16
8.458399247989920156e+00,7.566428518932043750e+13
6.822359434333145067e+00,9.076607893064332008e+07
9.811962708180484327e+00,1.173467888563951953e+13
1.286542696150371512e+01,1.452031146900594240e+17
7.042821860993369043e+00,1.808635189673639200e+16
1.151213954655353255e+01,6.458008288306176758e+12
8.409227144882677862e+00,3.513666007897250000e+15
7.621381503212967701e+00,9.222470036030390000e+15
9.678908920136326088e+00,2.931776701516937988e+12
6.894273032741877749e+00,9.192161872198590088e+10
8.339052083958453210e+00,1.742177002167541885e+10
6.406366322233454369e+00,5.402450225768020630e+10
1.589417539874916763e+01,2.561087345581067059e+19
1.010579065591518599e+01,1.566521475509668800e+16
7.900823476022242886e+00,2.521134784273529000e+15
1.064193973220266543e+01,9.825879682617333984e+12
9.663015850927511252e+00,9.227039972162052393e+08
9.337091201400330220e+00,5.662385366895952344e+13
1.184250010013027499e+01,5.615898652169148000e+16
1.227252313014191643e+01,1.018512809691319360e+17
8.408496557168417596e+00,1.414350254417828613e+12
8.272545278065960517e+00,1.617262125179725195e+13
9.174844908545068733e+00,4.133604614922443520e+17
3.094236505793245939e+00,2.402115762097240925e+09
5.454426813404342766e+00,2.904075130379238129e+09
1.410062280233357512e+01,4.390464114374572800e+16
1.493490314050385059e+01,1.690286750130541056e+18
9.252891881330864265e+00,1.000429680165668864e+18
1.172967088916729850e+01,2.563821334744493000e+15
1.093375046363060754e+01,1.391936848398273500e+15
1.923664242536571223e+01,1.413196557254868599e+21
1.335872473430373120e+01,1.462848381757529457e+20
9.616247225557700062e+00,1.437835619428367360e+19
7.133378678198722511e+00,1.170659391095744531e+13
5.180661039227282494e+00,2.593079846951889420e+10
1.061039090760166914e+01,1.023717026853664250e+15
7.730947764147090062e+00,1.586106015795109794e+06
5.733238871206977727e+00,4.166596603426573242e+12
8.060281347272420405e+00,1.119287933799555859e+13
6.755355989156814900e+00,4.808960240221569336e+12
1.506142490521769517e+01,8.443972609137092800e+16
1.264491927084835154e+01,4.782955213881991000e+15
9.976082076050147407e+00,1.960395134748534766e+13
1.443983241667007711e+01,7.991980536930732605e+20
1.023210492294285423e+01,3.970064516090222656e+13
7.416147396015208670e+00,3.687865634677848960e+17
1.456937223180897156e+01,2.990797095349941453e+19
1.161673013105397700e+01,2.912701247421653320e+12
6.888261537020630598e+00,2.220088410680028381e+11
9.428983965749175411e+00,1.549037562657400879e+12
7.373145239845728227e+00,2.423524367519712541e+06
5.851600807106992264e+00,8.886859109734398750e+14
1.277853264259492505e+01,4.263654228693980672e+18
1.572824992141039147e+01,5.611284269964341412e+20
5.804297278542576599e+00,1.481889887343981323e+11
1.168890771007171203e+01,1.777888848418030762e+12
8.048072292634518732e+00,2.682484596072414246e+11
8.538623848705912067e+00,2.033775014833322750e+15
8.222818227283392289e+00,1.262637862288680077e+10
7.408027690960551581e+00,3.432372618556967936e+05
1.014556488383448141e+01,8.294770368921321875e+13
7.507149650766886673e+00,7.071380217459112549e+11
1.081137047733951562e+01,2.767883050673002000e+15
9.849285671652589613e+00,1.417733464456403000e+16
9.283155859400771703e+00,2.648273518975607000e+15
7.277309013875206567e+00,4.937965831574091797e+12
8.269686008295002111e+00,9.919690074575468000e+15
1.226617367747726917e+01,2.479967071016812988e+12
1.150275156287314182e+01,1.009833191051756960e+17
7.067334265604346299e+00,2.947714812800198047e+13
1.029799691628767810e+01,2.588094320466719971e+11
1.225416137011536755e+01,2.666630526439469238e+12
4.991784156635884706e+00,1.231179359166706353e+08
1.163008057713980570e+01,1.191793035221379062e+14
8.012128723162460275e+00,4.175861371501094375e+14
1.171179600577947788e+01,1.860612501916250312e+14
7.710222530372449867e+00,1.458255340985215569e+10
4.585353698006443324e+00,1.222578264086047113e+08
5.117372686350512012e+00,1.143016587356775781e+13
1.014425483998414634e+01,3.494940504263138125e+14
1.077916750516444466e+01,3.925035062822339375e+14
7.287050124686774488e+00,5.508922014426279297e+11
1.191577737633212131e+01,2.600068315470839808e+19
5.015439813193120600e+00,1.266055613081059009e+08
9.801760604058049609e+00,4.363882317659691520e+17
6.366951400712629550e+00,5.984556893806740723e+11
8.044491676593523266e+00,1.851847285393473145e+12
1.014219601394924197e+01,1.057857663419888173e+21
7.418759904148142681e+00,2.462445004668396950e+09
8.846333367310524665e+00,2.887146919520530762e+12
1.301887842764332248e+01,6.235762963614706250e+13
8.269324391430554755e+00,2.305694515469852500e+15
1.250707633619542491e+01,9.191895230184643625e+20
6.610879436027145672e+00,6.191992305892791000e+15
1.158941253374584868e+01,8.995492698420409344e+18
1.432470586197370110e+01,4.222722509232596480e+17
2.585066499618132063e+00,9.815024309148021042e+06
7.609314233588570175e+00,8.973285714428043365e+07
1.173121638154161950e+01,1.559124973435845345e+21
9.390863841871022188e+00,1.194296711089544500e+15
1.111343762011392755e+01,1.173135685883012656e+14
8.188044439852538048e+00,1.866017449838461200e+16
1.025976936241869986e+01,1.188471748095316895e+12
9.532968293823762096e+00,1.091584298918042000e+15
1.350334618497942252e+01,9.490523784770027200e+16
1.076326252990363841e+01,5.144684981423902400e+16
1.101280798622560653e+01,1.253746251614845750e+15
8.764369101632597747e+00,3.389365540827112675e+09
8.537181327782519702e+00,2.044089403342980469e+13
8.702325436541137549e+00,9.774696507375358000e+15
1.118335642713489086e+01,2.167069409705088500e+15
8.737046557539212444e+00,2.027381741039928000e+15
1.086932457068923874e+01,2.599161360995082031e+12
1.622620239593631553e+01,5.293401227875611443e+19
1.261337411029507649e+01,1.063586644339646875e+15
9.021929403496477207e+00,3.027403074299129000e+15
1.360364176649183499e+01,3.947269419980332160e+17
8.775773880935345161e+00,1.315150559650411750e+15
3.885626394466438427e+00,8.083436173040120850e+11
6.975741067247787974e+00,3.626707110276451562e+13
4.387624236922432530e+00,1.663370354052640152e+10
8.945459547876073003e+00,7.363477759951548767e+10
1.005525513756865585e+01,2.660037012967151562e+14
1.502931193682584876e+01,2.309134106948563520e+17
1.098078212129248854e+01,2.185242767034102188e+14
9.342698413573407024e+00,6.875116128606147461e+12
1.248821674355046696e+01,9.815978897616264062e+13
3.366594072976344165e+00,3.327226454162921982e+03
1.070684367432569850e+01,1.807528744608709375e+13
1.231259558166090073e+01,7.884068794494612800e+16
5.564241262660475584e+00,1.042959484310788661e+07
1.343126212962078725e+01,2.543163618982931840e+17
1.101548922248324303e+01,1.651402388053289861e+20
8.754136258297595674e+00,9.286606318770954000e+15
1.189834559831885485e+01,2.068815289670508872e+20
